commission,exchange_event_time,order_id,position_side,price,quantity,realized_pnl,side,strategy,symbol,trade_id,v2_matched
0.02042083,2026-08-04T06:09:00.495000+00:00,27941708544,BOTH,63815.10,0.0008,0.07052814,BUY,,BTC/USDT,524311888,False
0.03821274,2026-08-04T08:01:09.389000+00:00,27966188241,BOTH,63687.90,0.0015,0,SELL,,BTC/USDT,524342183,False
0.03812970,2026-08-04T09:16:11.175000+00:00,27983343263,BOTH,63549.50,0.0015,0,SELL,,BTC/USDT,524359786,False
0.03806706,2026-08-04T10:30:57.715000+00:00,27999299156,BOTH,63445.10,0.0015,0,SELL,,BTC/USDT,524384482,False
0.03822378,2026-08-04T10:47:35.269000+00:00,28003131315,BOTH,63706.30,0.0015,0.14134818,BUY,,BTC/USDT,524392267,False
0.03826326,2026-08-04T10:53:23.388000+00:00,28004399295,BOTH,63772.10,0.0015,0.04264818,BUY,,BTC/USDT,524394810,False
0.03829602,2026-08-04T11:46:01.839000+00:00,28015668906,BOTH,63826.70,0.0015,-0.03925181,BUY,,BTC/USDT,524407722,False
0.03835116,2026-08-04T11:54:18.831000+00:00,28017378279,BOTH,63918.60,0.0015,-0.17710181,BUY,,BTC/USDT,524409763,False
0.03840335,2026-08-05T00:16:06.679000+00:00,28184660590,BOTH,64005.60,0.0015,0,SELL,,BTC/USDT,524595816,False
0.15921600,2026-08-05T01:51:13.433000+00:00,28206826892,BOTH,64200,0.0124,0,SELL,,BTC/USDT,524618406,False
6.53299200,2026-08-05T01:51:13.434000+00:00,28206826892,BOTH,64200,0.5088,0,SELL,,BTC/USDT,524618407,False
0.03855233,2026-08-05T01:51:16.579000+00:00,28206827200,BOTH,64253.90,0.0015,-0.09181523,BUY,,BTC/USDT,524618651,False
3.72859200,2026-08-06T05:06:03.572000+00:00,28526478789,BOTH,64800,0.2877,0,SELL,,BTC/USDT,524941559,False
1.71849600,2026-08-06T05:06:03.576000+00:00,28526478789,BOTH,64800,0.1326,0,SELL,,BTC/USDT,524941560,False
24.40496196,2026-08-07T05:21:29.624000+00:00,28528999469,BOTH,64189.80,0.9505,257.99925435,BUY,,BTC/USDT,525311287,False
5.16727424,2026-08-07T05:21:30.856000+00:00,16754169375,BOTH,1895.83,6.814,-125.37769000,BUY,,ETH/USDT,311395220,False
0.14152648,2026-08-07T10:00:39.946000+00:00,16754353826,BOTH,1912.52,0.185,0,BUY,testnet_sampling_v2,ETH/USDT,311479118,True
0.14202302,2026-08-07T12:08:10.198000+00:00,16754436749,BOTH,1919.23,0.185,1.24135000,SELL,exit:a3e0bf61-7631-4173-966b-029cd8ea332d:TAKE_PROFIT,ETH/USDT,311512374,True
2.54514400,2026-08-07T12:53:45.366000+00:00,16754476477,BOTH,1934,6.580,0,SELL,,ETH/USDT,311528601,False
1.70037280,2026-08-07T12:53:45.372000+00:00,16754476477,BOTH,1934,4.396,0,SELL,,ETH/USDT,311528602,False
1.00874102,2026-08-08T10:30:32.793000+00:00,28531748285,BOTH,64996.20,0.0388,0,BUY,testnet_sampling_v2,BTC/USDT,525715723,True
1.00520867,2026-08-09T02:47:08.700000+00:00,28533281387,BOTH,64768.60,0.0388,-8.83088000,SELL,exit:10920a3c-6260-479c-8af6-6c410b303cfd:HARD_STOP,BTC/USDT,525914324,True
1.01412012,2026-08-10T10:15:32.152000+00:00,28536181000,BOTH,65007.70,0.0390,0,SELL,testnet_sampling_v2,BTC/USDT,526334342,True
1.01423840,2026-08-10T10:15:44.664000+00:00,16757146611,BOTH,1918,1.322,0,SELL,testnet_sampling_v2,ETH/USDT,312557005,True
1.00953208,2026-08-10T12:56:04.868000+00:00,16757256640,BOTH,1909.10,1.322,30.64402019,BUY,exit:cc66890c-e2c1-4d42-8c11-52b804ab2508:TAKE_PROFIT,ETH/USDT,312601352,True
8.37069273,2026-08-10T12:56:45.649000+00:00,16757257431,BOTH,1906.59,10.976,281.97393980,BUY,,ETH/USDT,312601773,False
0.02135000,2026-08-10T13:30:41.095000+00:00,16757282094,BOTH,1906.25,0.028,0,SELL,testnet_sampling_v2,ETH/USDT,312611950,True
1.01246188,2026-08-10T13:30:41.095000+00:00,16757282094,BOTH,1905.99,1.328,0,SELL,testnet_sampling_v2,ETH/USDT,312611951,True
1.01147592,2026-08-10T13:42:20.017000+00:00,28536386325,BOTH,64838.20,0.0390,6.61050000,BUY,exit:49fe58a7-52cc-4b78-995e-1239f34aaacf:TAKE_PROFIT,BTC/USDT,526383574,True
0.09644989,2026-08-10T13:55:18.317000+00:00,16757301511,BOTH,1898.62,0.127,0.93667182,BUY,exit:a350a77a-c2a4-4464-833e-4f7b999b87e7:TAKE_PROFIT,ETH/USDT,312619448,True
0.93371062,2026-08-10T13:55:18.317000+00:00,16757301511,BOTH,1899.33,1.229,8.19173817,BUY,exit:a350a77a-c2a4-4464-833e-4f7b999b87e7:TAKE_PROFIT,ETH/USDT,312619449,True
0.00777234,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0003,0,SELL,testnet_sampling_v2,BTC/USDT,526397558,True
0.03627092,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0014,0,SELL,testnet_sampling_v2,BTC/USDT,526397559,True
0.03108936,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0012,0,SELL,testnet_sampling_v2,BTC/USDT,526397560,True
0.02590780,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0010,0,SELL,testnet_sampling_v2,BTC/USDT,526397561,True
0.04145248,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0016,0,SELL,testnet_sampling_v2,BTC/USDT,526397562,True
0.02331702,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0009,0,SELL,testnet_sampling_v2,BTC/USDT,526397563,True
0.04404326,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0017,0,SELL,testnet_sampling_v2,BTC/USDT,526397564,True
0.02590780,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0010,0,SELL,testnet_sampling_v2,BTC/USDT,526397565,True
0.02849858,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0011,0,SELL,testnet_sampling_v2,BTC/USDT,526397566,True
0.02331702,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0009,0,SELL,testnet_sampling_v2,BTC/USDT,526397567,True
0.02590780,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0010,0,SELL,testnet_sampling_v2,BTC/USDT,526397568,True
0.04145248,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0016,0,SELL,testnet_sampling_v2,BTC/USDT,526397569,True
0.02331702,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0009,0,SELL,testnet_sampling_v2,BTC/USDT,526397570,True
0.03108936,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0012,0,SELL,testnet_sampling_v2,BTC/USDT,526397571,True
0.04404326,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0017,0,SELL,testnet_sampling_v2,BTC/USDT,526397572,True
0.02849858,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0011,0,SELL,testnet_sampling_v2,BTC/USDT,526397573,True
0.02331702,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0009,0,SELL,testnet_sampling_v2,BTC/USDT,526397574,True
0.02072624,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0008,0,SELL,testnet_sampling_v2,BTC/USDT,526397575,True
0.03627092,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0014,0,SELL,testnet_sampling_v2,BTC/USDT,526397576,True
0.03627092,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0014,0,SELL,testnet_sampling_v2,BTC/USDT,526397577,True
0.03368013,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64769.50,0.0013,0,SELL,testnet_sampling_v2,BTC/USDT,526397578,True
0.02590752,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64768.80,0.0010,0,SELL,testnet_sampling_v2,BTC/USDT,526397579,True
0.04404122,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64766.50,0.0017,0,SELL,testnet_sampling_v2,BTC/USDT,526397580,True
0.02072438,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0008,0,SELL,testnet_sampling_v2,BTC/USDT,526397581,True
0.02331493,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0009,0,SELL,testnet_sampling_v2,BTC/USDT,526397582,True
0.02072438,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0008,0,SELL,testnet_sampling_v2,BTC/USDT,526397583,True
0.03367712,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0013,0,SELL,testnet_sampling_v2,BTC/USDT,526397584,True
0.02331493,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0009,0,SELL,testnet_sampling_v2,BTC/USDT,526397585,True
0.02331493,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0009,0,SELL,testnet_sampling_v2,BTC/USDT,526397586,True
0.03885822,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0015,0,SELL,testnet_sampling_v2,BTC/USDT,526397587,True
0.02590548,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0010,0,SELL,testnet_sampling_v2,BTC/USDT,526397588,True
0.02331493,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0009,0,SELL,testnet_sampling_v2,BTC/USDT,526397589,True
0.04144876,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0016,0,SELL,testnet_sampling_v2,BTC/USDT,526397590,True
0.03626767,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0014,0,SELL,testnet_sampling_v2,BTC/USDT,526397591,True
0.02072438,2026-08-10T14:30:36.170000+00:00,28536438490,BOTH,64763.70,0.0008,0,SELL,testnet_sampling_v2,BTC/USDT,526397592,True
1.03117560,2026-08-10T15:25:40.849000+00:00,28536517379,BOTH,64610,0.0399,6.28401000,BUY,exit:744ec799-6a14-48dd-895c-833db7a710c8:TAKE_PROFIT,BTC/USDT,526417455,True
0.08248576,2026-08-10T15:30:32.210000+00:00,28536529494,BOTH,64442,0.0032,0,SELL,testnet_sampling_v2,BTC/USDT,526420384,True
0.95034326,2026-08-10T15:30:32.210000+00:00,28536529494,BOTH,64386.40,0.0369,0,SELL,testnet_sampling_v2,BTC/USDT,526420385,True
0.12309273,2026-08-10T16:22:55.038000+00:00,28536604852,BOTH,64110.80,0.0048,1.34417715,BUY,exit:2e5481d7-695c-4d40-b0e4-dd6892f96137:TAKE_PROFIT,BTC/USDT,526436066,True
0.90635291,2026-08-10T16:22:55.038000+00:00,28536604852,BOTH,64189.30,0.0353,7.11425284,BUY,exit:2e5481d7-695c-4d40-b0e4-dd6892f96137:TAKE_PROFIT,BTC/USDT,526436067,True
1.03612883,2026-08-11T05:30:41.319000+00:00,16757971492,BOTH,1871.62,1.384,0,SELL,testnet_sampling_v2,ETH/USDT,312863047,True
1.03439028,2026-08-11T05:45:32.203000+00:00,28537390512,BOTH,64009.30,0.0404,0,SELL,testnet_sampling_v2,BTC/USDT,526615895,True
1.03976044,2026-08-11T07:39:58.867000+00:00,16758034035,BOTH,1878.18,1.384,-9.07904000,BUY,exit:2b3413ad-15eb-4857-a3c7-fd7e9c07aec6:HARD_STOP,ETH/USDT,312886985,True
0.08034073,2026-08-11T07:45:41.507000+00:00,16758036497,BOTH,1877.12,0.107,0,SELL,testnet_sampling_v2,ETH/USDT,312887689,True
0.14190044,2026-08-11T07:45:41.507000+00:00,16758036497,BOTH,1876.99,0.189,0,SELL,testnet_sampling_v2,ETH/USDT,312887690,True
0.01126164,2026-08-11T07:45:41.507000+00:00,16758036497,BOTH,1876.94,0.015,0,SELL,testnet_sampling_v2,ETH/USDT,312887691,True
0.01126164,2026-08-11T07:45:41.507000+00:00,16758036497,BOTH,1876.94,0.015,0,SELL,testnet_sampling_v2,ETH/USDT,312887692,True
0.01201241,2026-08-11T07:45:41.507000+00:00,16758036497,BOTH,1876.94,0.016,0,SELL,testnet_sampling_v2,ETH/USDT,312887693,True
0.12760812,2026-08-11T07:45:41.507000+00:00,16758036497,BOTH,1876.59,0.170,0,SELL,testnet_sampling_v2,ETH/USDT,312887694,True
0.64928630,2026-08-11T07:45:41.507000+00:00,16758036497,BOTH,1876.55,0.865,0,SELL,testnet_sampling_v2,ETH/USDT,312887695,True
1.03800851,2026-08-11T09:48:59.151000+00:00,28537587217,BOTH,64233.20,0.0404,-9.04556000,BUY,exit:28c27311-db3f-4314-b722-bed79d4c6685:HARD_STOP,BTC/USDT,526660800,True
1.03641282,2026-08-11T09:56:00.330000+00:00,16758097224,BOTH,1881.65,1.377,-6.85381000,BUY,,ETH/USDT,312910818,False
